80.1756,86.5057,52.3093,53.5002,50.0173,73.8326,56.9650,84.4012,7.2318,85.2519,70.6140,39.9007
61.3666,47.4955,88.6420,95.2154,69.8485,5.5285,28.4929,88.5721,77.1188,86.4718,1.6364,84.4505
75.1177,57.7223,23.0481,7.1119,75.6707,7.8389,90.6027,91.7800,26.0576,4.6400,34.0655,15.7813
17.8865,13.9633,28.7783,40.0206,36.3718,94.6669,92.6702,12.3549,72.2118,20.7055,36.8856,58.7499
71.4837,19.4923,20.1040,15.5410,30.3208,57.2640,64.5399,36.6894,50.6129,46.7929,27.6426,43.6136
60.5624,0.5452,87.6793,71.9951,69.6581,3.2630,93.6671,9.8959,71.4711,31.9521,50.5318,14.5945
29.6524,8.3844,58.9054,41.7360,82.6089,29.4822,5.6351,19.7109,80.5571,84.3245,5.8600,54.6158
25.0018,33.0246,30.4256,56.7177,15.1587,92.3546,13.4364,38.0343,18.4392,45.7464,23.9113,42.4596
72.8361,71.1786,2.7894,34.8038,97.8996,59.4614,11.9444,93.1852,37.9619,77.5627,15.4014,20.4021
86.3697,16.8689,14.6097,14.2285,42.7049,54.6569,89.4095,14.0202,36.3214,48.5547,54.2438,71.5826
8.9990,78.3980,25.1959,77.9455,87.1135,47.6448,7.6013,14.5034,89.4433,57.3868,56.2586,86.9228
10.5825,70.0029,30.6833,43.2866,91.9005,86.6277,66.3764,74.1315,42.0891,72.8605,9.7436,41.3571
97.5577,80.5229,19.0856,85.4221,19.2858,29.7724,16.9889,15.8115,7.2166,35.5117,90.4826,98.4505
75.8701,84.7870,74.4879,15.5548,75.5778,97.7444,21.3684,88.3521,62.5913,33.7224,54.8055,21.1718
18.2849,36.1828,29.7512,46.5955,92.7743,45.4388,71.8774,25.6735,1.4945,46.5176,49.7218,84.6571
34.6266,60.9977,40.6408,50.2599,48.7378,36.2920,87.7186,79.1565,97.5953,33.5987,8.9365,64.2384
24.8381,66.6246,12.1964,40.0940,85.0376,97.1852,90.1992,3.2403,81.6517,50.9197,17.7159,8.8306
10.4730,76.6076,50.4496,4.8743,75.3969,35.9573,29.4687,17.4504,99.6801,77.2375,28.1064,5.9586
90.3358,15.7530,39.2535,66.1476,25.9059,16.9205,90.1314,70.4724,28.5770,53.5773,88.9204,0.2775
50.4518,88.1611,53.0251,42.3664,50.7618,12.5278,42.2964,93.7116,65.9030,63.4278,22.1877,42.3736
77.4023,20.0408,11.6103,70.1399,64.2655,81.4709,28.1608,52.9618,85.6347,16.7371,29.4307,18.9576
77.2777,77.5425,63.2665,60.5664,61.1554,64.9897,82.1347,87.3801,61.1620,45.4099,47.1582,49.2460
90.1037,17.6049,45.9203,55.4242,23.0807,44.0527,74.7999,64.9009,0.6586,72.0083,91.3805,25.3987
11.5644,86.9345,25.3888,94.1945,89.1137,60.3251,47.6539,82.5421,18.1750,76.7398,35.7370,27.3188
90.1965,50.7456,42.1669,8.4510,62.6728,73.4661,66.6285,98.7449,76.3979,60.5671,56.9836,53.9375
58.9502,8.7628,15.6665,25.0983,96.0777,6.3026,67.7795,2.9579,83.9994,84.4072,55.1263,84.3001
85.1106,41.2461,56.4532,84.2517,97.1789,17.8074,98.3309,5.1151,11.8393,55.8864,13.3938,12.3336
82.0446,22.4243,23.0631,61.2464,40.1006,41.5592,70.4173,64.4766,8.0120,36.0015,5.5310,89.1186
20.0894,42.7286,30.3900,25.3288,34.1133,34.4956,43.4018,73.4884,41.8258,48.2878,84.5518,55.8045
2.1166,94.5957,71.4204,70.0247,10.9928,97.2707,33.5581,67.8883,91.2722,92.7245,98.1272,58.9986
31.9077,99.3645,53.2536,11.9954,31.9522,53.4099,17.1919,49.2228,7.3953,95.6138,71.1939,8.5262
0.4476,84.9192,71.8776,76.3829,90.3266,9.7068,44.9323,80.2584,42.1901,65.0453,76.1531,64.8994
46.5899,65.2348,58.0850,67.2148,95.6637,64.9370,20.9658,47.4622,14.2584,69.3152,75.1920,30.6494
14.2712,23.8620,19.1939,61.3775,68.7228,87.9681,21.3885,77.7907,8.4218,12.7953,67.7916,65.8686
28.5506,63.6384,77.9033,63.9844,55.1055,49.7223,30.6436,49.4704,61.8410,50.2526,9.3982,53.8751
47.2196,54.5474,70.6447,21.6584,77.8398,66.2025,64.1664,48.2681,79.9125,56.4997,84.5193,7.8529
13.5792,90.6445,13.2031,8.3112,96.2119,91.9245,18.8981,91.9397,50.3097,53.5072,19.1652,33.6386
39.2013,55.3534,71.1648,75.4463,19.4884,94.5959,51.2364,76.1159,83.0114,91.7424,3.5922,47.5163
83.0899,92.1867,86.9110,95.8276,39.8920,42.7684,24.2796,84.8205,98.0050,86.4988,66.7150,90.9480
65.6299,85.0755,13.4097,25.5471,99.2944,48.4370,92.8776,58.1356,10.5777,23.3614,98.3394,86.6106
62.0599,68.9946,87.9699,65.0916,88.5608,26.1944,6.0406,18.2207,26.7022,69.7076,54.5268,41.9237
60.9265,17.4519,46.4065,14.9503,97.3286,59.5498,1.6665,22.9551,58.0019,61.2706,4.9386,27.4462
48.0771,88.6608,29.7246,95.6203,85.2253,3.3997,48.3312,43.9196,97.1224,74.2966,88.9168,38.0865
86.2185,56.8466,71.4673,35.5595,33.1293,99.3943,53.0480,52.2439,60.0629,44.7073,39.3436,85.0090
3.9194,9.1397,74.2809,23.7030,55.0477,38.0707,2.4379,42.0446,2.1166,55.9314,9.9821,65.4412
86.1545,51.8881,89.0365,75.5995,7.5366,68.1284,37.6597,26.7379,48.5431,86.6987,3.0365,16.2717
71.0870,42.9755,99.0085,74.0407,24.3068,29.1006,80.7380,8.4573,49.9424,89.0942,39.0788,75.4013
4.7596,48.8602,85.1430,16.2497,28.7615,68.9311,31.5838,45.1227,75.5235,55.5476,41.2758,52.2450
86.7102,16.5546,6.3617,30.2584,36.6800,2.5914,41.0403,23.3950,95.0579,31.1898,20.0084,45.6039
55.2517,51.6417,71.1312,13.0477,55.1117,71.8822,35.6950,88.8214,72.2808,35.1327,42.5133,43.3160
11.2545,3.6822,3.1874,92.3382,11.7683,79.9357,24.9847,86.9158,98.8521,70.7389,55.0831,93.6589
63.7402,79.9923,15.3403,22.6130,11.7956,96.6956,60.2801,30.7332,38.7078,30.8193,92.6510,53.4220
99.4445,37.7767,0.6944,94.0192,15.7850,63.7756,39.1731,31.6935,27.7361,38.9569,62.2417,91.8821
31.7305,42.9812,30.4057,60.2352,64.2263,68.6035,56.0977,10.9708,83.1796,12.7801,22.8091,63.6036
71.8285,31.9816,11.2548,78.2111,39.3309,8.6365,92.7024,48.7092,21.0151,89.0145,4.3888,56.0574
87.3547,69.3557,4.8534,98.8747,55.2486,26.6878,18.0521,27.6429,57.7872,13.5201,14.2796,70.4874
69.4059,61.4896,43.2091,53.4691,2.1773,68.0308,29.7716,86.3861,85.9636,72.2766,67.1291,6.2754
20.2512,61.6457,92.6595,45.1231,38.7086,88.9563,12.6530,15.7289,58.8605,21.4042,49.3333,90.2426
98.7397,87.3775,19.8479,79.5760,29.9791,34.8301,21.0365,8.7151,2.5266,65.8177,86.0675,22.8950
20.0150,65.8021,99.4462,52.6689,66.7907,3.4597,5.4314,12.0919,87.7025,36.9836,21.5567,3.5596
99.9751,26.2471,73.7413,55.2788,72.8400,16.7016,2.3810,22.9181,45.0671,30.5092,49.8480,45.6758
63.1401,73.1658,28.9878,58.8171,13.5411,39.7473,89.4855,29.6782,91.4558,83.9187,44.3866,2.1974
95.1859,94.9709,92.5878,6.2271,60.6506,13.4067,74.7800,12.1950,53.5832,3.9762,30.1040,89.1271
18.3764,96.5632,78.6959,54.6081,42.0015,99.9569,41.3278,88.9489,29.0255,91.2943,21.5171,22.6462
99.4727,84.8376,17.7552,96.1598,15.1229,87.7578,3.9228,34.1017,11.8159,57.7206,14.4893,72.1207
65.4229,87.3264,97.7585,24.0831,47.3744,53.8375,55.2039,79.5917,31.9777,89.1243,67.8492,77.4524
2.2313,44.3953,21.6851,9.3864,63.4417,47.0299,83.2718,70.1068,14.6693,72.7071,43.9640,84.8152
46.8788,85.0339,46.6029,13.2438,33.6416,27.0001,32.0575,50.5584,55.3367,83.8438,94.6559,19.7530
51.0167,75.2896,15.3322,77.6110,23.4554,76.6249,49.2260,36.8724,32.3660,12.7099,80.5071,40.9368
98.3743,16.7695,21.3548,14.2523,6.0575,96.6943,24.3113,51.4761,38.2038,5.5841,97.6342,1.5658
95.4221,70.3920,61.8116,49.1447,55.3284,92.7853,62.0619,94.8070,3.7584,99.7156,56.4255,88.4662
26.8037,87.6954,31.9663,75.4176,86.9404,74.4076,62.6363,73.4785,19.1175,44.0277,11.5153,11.3830
73.3960,48.5175,97.4249,23.5540,99.5756,6.1531,91.3248,14.4371,16.2189,20.6798,81.4342,76.7750
31.5822,29.7375,47.6832,72.5179,87.1823,79.5840,15.8819,62.5042,76.0781,14.6414,19.9066,1.6144
47.4184,65.0263,86.2373,99.7924,46.4030,12.9720,69.3406,86.1438,54.5300,19.9350,8.6773,3.2622
88.8472,0.1788,48.5249,2.0023,90.8992,33.7585,60.3383,3.1089,86.1594,22.0825,34.0356,41.4270
22.9594,2.6081,59.3776,10.8604,6.2744,55.7290,1.5212,83.8127,26.1968,56.5455,85.8629,87.5349
43.5288,46.9578,46.4475,81.6217,35.6450,29.4054,59.5023,95.8386,24.6269,12.5768,79.0682,55.5289
6.6403,71.5444,15.2331,43.0426,76.6268,20.0329,47.1348,17.9413,95.6031,30.9066,42.6829,46.1810
79.2077,82.4698,64.8635,69.0342,95.6094,52.7961,80.5206,76.2100,48.4879,32.0636,51.6737,34.4435
86.5204,73.7476,81.7112,62.7685,24.6565,59.5260,9.2134,38.7550,84.4335,9.8858,90.6911,66.1814
60.6861,32.6670,90.1881,33.9319,0.2225,65.1639,98.4792,48.3462,34.3911,31.9064,37.5078,26.8202
41.9307,9.8709,66.7392,99.1426,31.0975,65.6265,97.2690,74.8733,20.7838,4.8010,36.8092,0.0073
69.1901,53.2539,34.0855,44.2364,45.5877,71.4726,64.7139,31.3127,65.8024,88.9640,2.2857,49.3306
15.2771,33.7895,48.1748,55.1921,64.9150,23.8972,51.4903,18.0785,44.3800,81.5346,36.6348,30.4506
75.1281,29.7767,70.0869,51.9107,81.1647,31.0858,40.3120,41.2028,89.3738,31.8211,95.1173,74.6952
3.2334,83.7465,79.2989,45.8782,83.8333,23.8394,42.0924,89.7287,0.3299,7.0791,38.7218,78.2340
18.3254,3.4016,33.2506,88.9318,79.1253,89.6337,20.9777,57.0179,85.4317,89.9733,27.7760,83.3877
49.7485,44.4630,11.0622,85.9185,80.6237,13.9072,82.4907,49.3666,78.8270,61.8117,96.0056,50.4470
90.6577,89.1796,96.5385,8.9738,18.8020,36.3740,4.4321,43.3889,22.5034,7.7654,18.5734,89.5649
48.2869,19.5073,57.2583,75.4668,20.0714,18.5391,19.9713,31.0670,83.2304,71.7945,45.5452,52.8553
41.0055,78.5954,62.5783,35.3470,43.6539,16.3444,76.5221,28.1880,90.8051,89.8775,14.5114,76.7678
85.7262,18.2218,53.7943,56.6978,36.5439,59.0058,92.5293,18.0728,33.9417,40.3965,82.7539,14.1310
47.4499,43.1959,34.4858,0.7393,73.1690,51.6033,17.2066,58.0752,34.6128,70.1581,30.3844,3.9416
85.3333,86.5034,88.2315,39.3426,87.0837,44.8675,65.5475,91.2646,40.5006,83.5363,81.2896,95.0489
26.6342,81.0964,54.4170,89.3078,77.1270,50.8551,52.5950,80.0279,28.4387,20.5994,68.5017,67.3209
31.2407,35.7340,0.7675,18.2232,79.9466,27.8417,86.9871,12.0119,99.3216,97.8399,34.7783,80.6975
75.2103,73.1606,23.5228,16.6676,44.6432,11.7575,4.2083,21.8999,66.9335,42.2527,7.7039,28.7275
81.8441,49.1595,82.8316,30.8314,23.5066,34.8748,24.7618,24.9517,99.4934,16.0124,21.5416,78.7503
63.2938,40.6518,41.9788,8.3236,5.4163,45.2081,11.6346,70.0572,63.4383,4.8798,75.3447,45.8275
4.5453,70.0121,24.4667,28.0008,65.4513,22.2169,74.9682,91.2426,44.0628,28.7189,18.4998,71.8447
24.8491,21.1516,32.7610,62.0927,85.6003,75.9059,29.7516,67.1361,77.1062,27.1386,40.9084,64.8940
89.2600,0.6749,86.6668,55.7165,17.1872,17.2949,54.6435,87.8398,19.2255,77.2734,15.4228,97.1164
14.9264,4.5434,37.8398,5.0640,5.7247,98.4857,26.6878,77.9728,13.5170,14.0987,94.9379,61.6234
23.1138,67.1838,99.8453,71.1114,83.3795,40.1820,17.7224,33.3399,68.8445,46.4303,5.7020,50.9335
28.6714,95.8580,0.4639,80.6426,53.0835,93.5217,33.6932,96.7491,68.7060,93.8837,1.9420,40.5511
33.7475,28.3651,14.6028,40.6950,41.5452,21.4601,57.8659,25.9398,56.7196,11.5774,54.8119,41.8809
2.0322,96.7764,72.2063,26.2251,86.0142,32.6976,23.0940,93.4023,11.5288,20.2384,40.9557,28.6143
33.6545,33.9041,55.9694,93.8616,41.6246,58.2716,86.8327,4.0591,24.0286,19.6259,72.6372,40.0379
39.0821,22.5894,8.4445,27.0520,52.4906,27.4398,15.4991,22.3459,24.2843,32.8162,72.4257,23.4079
22.9707,60.6435,57.2902,29.7251,20.4500,75.3579,2.0662,65.1709,74.3625,7.8951,40.8338,95.5995
35.8826,96.4085,40.9459,56.7866,30.4495,0.3102,42.4351,41.5479,46.5178,91.9853,95.0912,81.6816
33.1405,81.4067,74.9288,0.3268,51.0365,82.8810,82.1685,3.3893,43.7762,90.2881,71.3978,24.8855
95.8073,87.4259,41.2309,40.3641,22.2744,83.4563,15.5769,15.0137,91.9256,29.9483,81.5334,58.6236
18.8789,45.6437,9.9582,18.2637,71.6137,47.8267,73.9326,51.3598,38.2780,65.0558,97.6137,86.7860
56.2489,85.0206,13.3855,99.6601,60.8573,73.4152,78.7502,96.7206,33.2833,84.9745,6.0651,33.4789
30.8542,76.1969,88.0131,61.7835,64.3229,20.7829,59.6057,36.9987,46.1777,23.4459,23.5531,97.6892
71.6310,25.5078,79.9955,67.5244,9.6607,96.5677,43.8739,19.0502,75.3199,10.5400,3.6322,82.0488
26.5094,11.4826,73.4734,75.3943,78.4998,84.8940,18.0555,90.6307,57.7164,63.5338,83.2971,57.9391
22.6469,13.3269,49.8735,80.7270,64.2017,64.5403,37.0170,33.7662,60.4595,76.1733,23.3991,81.6183
1.4487,47.3856,19.1532,89.0336,18.4654,18.7850,18.5102,63.0691,49.4004,38.5319,86.0524,87.8692
46.6471,3.4674,81.2511,87.3639,87.3806,23.8514,5.7407,78.5840,77.3515,1.8034,65.6895,58.8581
48.8066,58.1643,77.6643,3.8466,40.7471,90.2538,10.5456,40.1864,15.4591,93.8755,48.3353,96.4599
9.0971,36.9268,79.1085,29.2679,36.0744,29.0990,63.8977,67.3800,67.1126,92.4062,15.9554,16.2486
79.0244,0.6623,25.6289,17.6179,30.6513,22.5283,98.9894,64.5229,53.8510,72.3797,39.3930,30.6656
61.0278,46.0003,90.3121,84.9738,61.4192,93.9864,75.0605,27.0855,47.2022,64.7478,14.4448,97.5725
57.4558,31.1241,76.9115,87.9054,53.1098,99.8852,17.4169,99.4789,39.2385,91.7673,91.0364,78.4595
52.4004,71.1964,85.2336,83.7821,90.2011,99.4826,0.7513,29.3141,97.8517,83.0201,25.2418,78.0229
42.2208,88.9107,86.0420,55.9218,97.7217,4.4262,38.9074,96.6387,40.3531,23.8617,48.0543,23.6416
96.3069,56.5777,39.5213,26.4704,19.7794,63.4151,64.6439,89.7688,80.9715,45.1658,93.3483,89.4734
29.7339,26.4136,68.0037,79.2114,62.9129,0.8116,87.7355,51.7717,64.1742,29.7438,60.3824,75.4581
3.9294,15.3214,54.6960,73.1981,83.9631,0.7912,8.9115,33.4742,86.4564,86.6908,3.4825,16.4578
40.3245,89.4630,85.5548,46.1698,49.1345,10.7435,40.6670,60.0592,34.3416,30.1683,43.1976,21.0777
35.1789,82.2992,81.2429,84.1511,72.2619,29.1449,43.8897,48.8841,25.8112,93.7591,79.2633,23.4059
1.3744,77.5265,80.2591,70.4513,56.0232,44.0005,31.5338,6.0923,36.2249,15.5370,56.1113,73.9737
34.9357,95.4702,32.8722,23.4746,9.9353,98.2067,17.2298,78.9071,18.0196,42.3691,86.4541,98.6823
10.3925,37.9967,48.3944,88.3127,3.4434,77.8166,97.7568,49.1887,86.0715,24.7266,77.6310,16.2560
49.8141,72.8867,5.6199,62.0398,31.2601,48.1917,53.7107,21.9007,37.5764,5.4058,28.9365,25.9744
85.4490,73.8641,87.9125,6.9398,21.3359,1.4039,32.4910,89.5750,6.6546,47.0658,76.0651,58.0025
45.3721,77.1076,40.4595,39.5918,3.4388,26.0057,41.8846,40.6789,19.6065,94.3685,51.0878,18.5783
35.3915,69.0705,67.6224,76.8034,78.2921,67.4145,31.0640,25.9814,16.8433,26.7610,3.0401,61.6353
68.6888,83.8180,93.0988,71.8249,83.5711,13.6625,68.7256,2.5804,41.9918,27.5679,85.2319,77.1272
7.2642,60.8429,94.7678,86.0914,43.7772,17.1393,45.3785,40.1953,67.5166,74.0660,60.8038,4.3889
26.2311,96.4498,99.6318,12.9338,16.1097,48.2131,28.4556,98.6445,29.4282,41.5927,7.8370,56.3109
93.3523,13.3016,82.1711,0.2647,3.9247,71.2400,84.9532,69.1211,81.2435,12.4931,19.4851,76.9173
71.9316,73.6023,51.7183,9.1858,3.2225,37.4799,56.7166,14.9420,49.3339,87.8395,93.1315,51.1327
5.2739,71.6416,41.1166,94.7829,75.8220,2.8114,28.2713,49.8935,78.1508,16.3618,85.4842,41.0870
25.3990,61.0586,19.9627,4.0616,5.4837,0.8965,66.2642,54.1066,94.5320,80.9048,77.8100,38.2500
47.5402,1.1833,51.1437,54.0472,90.2116,34.5714,33.1103,48.5900,95.4004,17.9834,47.1623,95.0027
65.1847,45.1947,89.1648,80.5118,55.3144,89.7465,85.3520,30.1158,72.6283,90.6357,75.5011,32.9463
48.0075,40.5891,82.9222,34.6072,37.5275,26.9743,59.5246,8.0905,32.6984,88.7767,49.0053,18.3121
67.0249,69.5781,94.1129,50.8760,90.5960,66.1012,24.9794,84.3659,47.0066,94.6356,4.6693,47.2816
27.6409,23.5437,75.3819,15.6782,97.1905,49.0456,44.1521,75.6300,81.2567,23.6128,70.4319,95.8382
81.9819,81.5532,69.5928,30.0105,40.8770,44.7504,26.1753,96.0895,99.3632,33.0220,18.6223,59.9670
17.0136,48.1936,93.2687,85.0167,95.0825,48.7345,89.5170,95.5928,18.6314,82.6858,10.4183,42.5832
74.4062,0.6103,53.2836,52.1724,23.5966,27.4255,63.4888,85.1622,8.7031,32.2340,51.2961,33.5111
51.9619,98.6444,16.2977,33.2001,59.1236,64.5808,57.0018,78.0928,76.8564,70.2053,4.1116,78.1543
64.6407,25.3346,5.2116,17.2071,32.7444,83.6105,5.8591,30.3441,66.7183,89.6845,17.4894,39.1857
5.8193,47.8113,36.0769,54.3581,67.8721,45.4942,77.1581,78.8892,16.2979,54.2088,22.6032,23.6556
46.3893,20.7325,32.4360,76.5849,27.3819,57.2373,61.0364,51.0056,74.4719,36.0571,31.2197,75.3558
40.6500,95.9203,61.9719,76.4015,12.0704,70.4408,16.0303,51.1821,62.6481,56.7907,32.0352,19.0938
73.6716,52.7322,32.6365,94.8347,52.4433,3.5638,54.7254,25.3807,90.3090,17.0406,30.8722,89.7234
84.9053,23.9571,62.0846,68.7975,14.0582,84.8360,61.1626,54.8373,89.4830,69.0431,13.2103,84.3452
37.2859,61.6547,95.2757,46.9218,49.2415,85.5304,20.6245,43.3986,23.9151,61.3016,24.8139,41.0290
69.9236,66.3599,90.5173,0.9363,74.9755,95.4390,15.9622,33.5853,53.8037,70.0086,67.8777,71.7301
75.7018,91.4534,24.0073,37.1149,38.0978,83.8920,2.5306,17.1376,96.4469,26.4900,96.1449,60.7604
82.6964,32.2543,77.0934,49.1364,44.6758,90.5469,16.0896,95.7416,16.9852,53.9378,62.8676,83.2420
90.3050,16.5177,69.0032,49.8918,80.5203,0.4225,94.6829,96.9489,11.6539,40.0749,30.2580,0.4141
17.3217,29.5257,80.7083,75.3361,34.2731,77.2840,6.5485,58.9967,8.5528,95.1526,88.2447,50.4776
59.9153,32.8385,82.8706,68.4286,53.3497,58.4892,71.5172,66.2987,7.9155,76.8073,53.8797,74.8561
32.5678,71.0265,32.4805,25.5177,16.2440,52.7845,43.1476,44.8209,15.2089,4.8085,30.6540,0.3157
74.5007,5.3322,38.8301,21.2203,92.2972,30.2927,83.0022,13.3724,86.1130,39.6078,99.2635,37.3301
47.9675,67.2163,19.8758,20.9110,82.0059,51.0649,7.0045,33.0310,2.5324,58.8553,88.0292,54.3912
33.0083,88.1199,74.8292,42.3788,87.2944,45.0706,16.7301,2.4917,33.2613,35.6741,32.2071,46.6590
35.8668,34.5292,87.9765,40.0232,51.8943,32.3824,45.7656,12.0676,1.7717,1.4923,76.8378,35.4105
75.2353,59.5584,52.2602,56.1566,37.0782,57.5607,52.9334,93.3874,86.8189,64.6073,7.5671,12.1868
91.8480,73.7684,59.0674,14.5424,57.4607,6.8778,80.2128,85.5270,19.1532,53.4138,8.0323,78.3571
42.6602,38.8214,42.9563,21.2420,95.4323,81.0214,63.5992,81.3779,9.6011,60.3524,40.9408,27.0079
90.9505,97.8220,96.7091,87.1609,41.0127,9.2973,39.9287,20.4970,50.1283,79.1440,32.8811,69.6315
88.1580,75.8254,83.1371,95.3721,66.5064,14.1057,31.8536,56.4989,70.2156,53.7502,10.1886,25.0310
62.1099,12.9991,65.4738,4.3658,42.3188,66.5929,16.6929,48.2424,5.9799,92.7558,84.8506,62.1748
79.5201,31.2992,57.9755,5.8124,31.6364,15.8861,92.7877,4.6312,48.9446,47.4983,25.4688,22.4235
38.2387,83.2818,62.5114,42.2435,67.3987,25.1959,49.2806,52.7871,85.2094,6.2723,68.7096,39.6215
66.7001,88.7928,5.4573,36.2481,15.0863,8.3266,21.8966,98.6740,13.9941,20.3168,31.4549,28.9841
64.3696,31.7899,22.1207,88.3446,59.3225,29.7619,78.3359,7.9396,47.1287,50.0465,73.0289,27.5286
7.7097,65.4227,53.2067,65.6348,21.1344,10.4993,22.3051,52.8095,38.0324,2.1167,30.4102,39.9905
71.2828,58.7566,19.4969,27.6573,15.9393,70.1831,34.9911,48.3095,70.0760,19.4170,7.2479,74.7283
73.0841,13.1513,26.9481,19.5554,99.9249,33.8424,86.9490,37.9076,49.9395,86.9665,39.7890,44.0685
47.0406,80.3102,24.8260,5.7343,24.4575,38.6662,51.9046,84.8609,1.6796,26.9362,89.4787,52.8505
73.8406,27.3959,94.2771,19.6296,24.5078,92.7561,36.8871,81.1152,41.6903,75.6562,23.0373,7.6303
63.8500,17.3600,83.8998,67.0218,7.7992,63.6705,10.3888,0.5504,33.5903,64.4671,36.2213,47.0627
82.8504,4.7653,32.4120,41.5239,86.4878,9.8335,61.9128,97.6789,75.2919,64.6525,57.2655,21.4269
42.6753,88.8824,26.4225,91.4370,2.6499,12.5059,62.2997,86.5957,58.1045,4.4480,30.1615,36.0735
44.5482,16.7201,33.5983,17.1076,42.7054,20.0238,14.6401,28.0471,59.6984,23.2451,26.4635,19.7648
63.0233,88.9053,28.1805,77.2397,14.1256,79.3853,90.3606,4.9228,89.1010,94.6185,67.2219,84.4470
92.8982,90.9548,86.8368,41.3029,70.3709,3.0235,34.2329,78.2982,92.6239,25.6782,53.9314,7.9302
50.3224,51.4864,78.2474,43.2474,16.9796,0.7293,95.5913,87.3375,54.7109,25.5068,9.0394,95.2752
22.5411,17.2965,99.6090,69.1755,13.0735,98.1941,0.9520,86.9427,87.1764,30.0672,12.5968,58.3703
98.3172,32.9823,27.3973,48.4378,98.2698,64.5204,25.5154,6.9688,94.1454,74.9734,92.0412,96.2543
83.0426,19.9193,48.2702,13.8119,25.0880,81.3016,47.6904,66.1448,28.2338,20.8936,76.8916,61.1773
8.9011,65.9065,18.8958,51.9885,61.4097,5.5027,81.8163,82.5314,16.1011,59.1086,69.2894,57.2129
91.1653,62.6699,70.7828,80.5322,46.4005,7.3757,79.6682,90.4115,28.4845,56.8793,4.8587,39.4220
56.8088,63.6722,27.8435,61.7984,36.5238,3.0246,71.1150,0.9527,1.1661,43.7802,86.2683,62.1384
